Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
chess-krvkp.csv,RF,4,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.996875,0.9936708860759493,0.006329113924050667,1.0,0.9999218627910611,0.9999208860759494,2.5073609352111816,0.015579164028167725
chess-krvkp.csv,RF,5,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.9875,1.0,0.0,0.9751552795031055,0.9990230940565042,0.9989728303350873,2.3377654552459717,0.012461096048355103
chess-krvkp.csv,RF,6,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.996875,1.0,0.0,0.9941520467836257,0.9997843137254901,0.999790725023401,2.167783498764038,0.02181828022003174
chess-krvkp.csv,RF,7,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9905956112852664,0.9876543209876543,0.012345679012345734,0.9937888198757764,0.9997247778564126,0.9997298960629181,2.140073776245117,0.01572889967771907
chess-krvkp.csv,RF,8,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9811912225705329,0.9877300613496932,0.012269938650306789,0.9757575757575757,0.9982106339468303,0.9979712140020023,2.187730312347412,0.02189415001943941
chess-krvkp.csv,RF,9,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9843260188087775,1.0,0.0,0.9736842105263158,0.9964905203711174,0.9959561174970905,2.1715879440307617,0.018755096626879655
chess-krvkp.csv,RF,10,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9937304075235109,0.9878787878787879,0.012121212121212088,1.0,0.9985832349468713,0.9986381348482661,2.1905324459075928,0.018758086201539233
congressional-voting.csv,RF,1,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.5454545454545454,0.0,1.0,0.0,0.5926315789473685,0.5083044283355918,1.3020873069763184,0.022660602222789417
congressional-voting.csv,RF,2,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.6818181818181818,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.6744791666666666,0.3905913978494624,1.336442232131958,0.0680088996887207
congressional-voting.csv,RF,3,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.6136363636363636,0.07692307692307693,0.9230769230769231,0.16666666666666666,0.5806451612903226,0.3516483516483517,1.3354973793029785,0.02181529998779297
congressional-voting.csv,RF,4,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.6136363636363636,0.06666666666666667,0.9333333333333333,0.25,0.5735632183908046,0.4310813668199068,1.363875389099121,0.022671439430930397
congressional-voting.csv,RF,5,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.5227272727272727,0.047619047619047616,0.9523809523809523,0.5,0.7049689440993789,0.6375482728212614,1.3594577312469482,0.1135089180686257
congressional-voting.csv,RF,6,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.5348837209302325,0.20833333333333334,0.7916666666666666,0.8333333333333334,0.6853070175438596,0.6920760712342862,1.3300464153289795,0.04639181979866915
congressional-voting.csv,RF,7,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.6511627906976745,0.2,0.8,0.5,0.7107142857142856,0.5318318318318319,1.3810770511627197,0.06954614506211391
congressional-voting.csv,RF,8,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.5813953488372093,0.2,0.8,0.6666666666666666,0.7282608695652174,0.6704476709013913,1.3209922313690186,0.0463862751805505
congressional-voting.csv,RF,9,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.627906976744186,0.13333333333333333,0.8666666666666667,0.4,0.6107142857142858,0.41964285714285715,1.3465650081634521,0.04643063212549964
congressional-voting.csv,RF,10,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.6744186046511628,0.07142857142857142,0.9285714285714286,0.5,0.562807881773399,0.36334430059843126,1.3354885578155518,0.023204226826512537
conn-bench-sonar-mines-rocks.csv,RF,1,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9047619047619048,0.7777777777777778,0.2222222222222222,1.0,1.0,1.0,1.4768478870391846,0.1423926580519903
conn-bench-sonar-mines-rocks.csv,RF,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",1.0,1.0,0.0,1.0,1.0,1.0,1.4464030265808105,0.04888716198149181
conn-bench-sonar-mines-rocks.csv,RF,3,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.7142857142857143,0.6,0.4,0.75,0.8409090909090909,0.8374254830137183,1.452099084854126,0.04752477010091146
conn-bench-sonar-mines-rocks.csv,RF,4,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8095238095238095,0.5555555555555556,0.4444444444444444,1.0,0.9861111111111112,0.9797979797979799,1.439007043838501,0.09498142060779391
conn-bench-sonar-mines-rocks.csv,RF,5,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.8571428571428571,0.625,0.375,1.0,0.9663461538461539,0.9321428571428572,1.4547350406646729,0.09506089346749443
conn-bench-sonar-mines-rocks.csv,RF,6,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.8095238095238095,0.7272727272727273,0.2727272727272727,0.8888888888888888,0.9454545454545454,0.9406172110717566,1.517310619354248,0.3326166243780227
conn-bench-sonar-mines-rocks.csv,RF,7,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8571428571428571,0.625,0.375,1.0,0.8846153846153846,0.8428571428571429,1.427767276763916,0.04747935703822544
conn-bench-sonar-mines-rocks.csv,RF,8,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.7619047619047619,0.5555555555555556,0.4444444444444444,0.8333333333333334,0.800925925925926,0.7943019943019944,1.4859113693237305,0.37994838896251865
conn-bench-sonar-mines-rocks.csv,RF,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.6,0.5384615384615384,0.46153846153846156,0.7777777777777778,0.8021978021978022,0.8736610611610609,1.59714937210083,0.19947290420532227
conn-bench-sonar-mines-rocks.csv,RF,10,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.8,0.42857142857142855,0.5714285714285714,1.0,0.8681318681318682,0.7857142857142856,1.4750685691833496,0.14957189559936523
heart-hungarian.csv,RF,1,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7666666666666667,0.5555555555555556,0.4444444444444444,0.625,0.8015873015873015,0.6024216524216524,1.3406755924224854,0.03345012664794922
heart-hungarian.csv,RF,2,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7,0.5714285714285714,0.4285714285714286,0.7272727272727273,0.8571428571428571,0.7583075323123974,1.374589443206787,0.142518679300944
heart-hungarian.csv,RF,3,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.7666666666666667,0.375,0.625,0.6,0.8409090909090909,0.6741013071895425,1.3586616516113281,0.13399918874104816
heart-hungarian.csv,RF,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9333333333333333,1.0,0.0,0.8571428571428571,0.974537037037037,0.9467231842231842,1.3259806632995605,0.1318216323852539
heart-hungarian.csv,RF,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.8620689655172413,0.8,0.19999999999999996,0.8,0.8605263157894737,0.7696825396825396,1.366335391998291,0.17090501456425106
heart-hungarian.csv,RF,6,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.7241379310344828,0.5,0.5,0.625,0.8052631578947369,0.6268697478991597,1.3372130393981934,0.03442271002407732
heart-hungarian.csv,RF,7,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8620689655172413,0.6666666666666666,0.33333333333333337,1.0,0.926470588235294,0.9289272030651341,1.3225646018981934,0.03442271002407732
heart-hungarian.csv,RF,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8620689655172413,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.9577922077922079,0.873469387755102,1.2949950695037842,0.03438160337250808
heart-hungarian.csv,RF,9,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.7931034482758621,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.8459595959595959,0.8516544757924068,1.387155532836914,0.10315303144783809
heart-hungarian.csv,RF,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.6896551724137931,0.38461538461538464,0.6153846153846154,0.8333333333333334,0.7451923076923077,0.7621320346320346,1.3544785976409912,0.10320235942972118
hepatitis.csv,RF,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.75,1.0,0.0,0.75,0.875,0.9511946386946387,1.2653007507324219,0.24956464767456055
hepatitis.csv,RF,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.6875,0.7692307692307693,0.23076923076923073,0.8333333333333334,0.6538461538461539,0.8937271062271062,1.248241901397705,0.06410479545593262
hepatitis.csv,RF,3,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",1.0,1.0,0.0,1.0,1.0,1.0,1.274097204208374,0.12449920177459717
hepatitis.csv,RF,4,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.875,1.0,0.0,0.875,0.9642857142857143,0.9904761904761905,1.236175537109375,0.12464821338653564
hepatitis.csv,RF,5,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.8125,0.8571428571428571,0.1428571428571429,0.9230769230769231,0.5714285714285714,0.8982418375275518,1.3031747341156006,0.24938583374023438
hepatitis.csv,RF,6,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8666666666666667,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.7142857142857143,0.9786891679748823,1.3431875705718994,0.33270517985026044
hepatitis.csv,RF,7,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.6,1.0,0.0,0.5714285714285714,0.9196428571428572,0.9090277777777778,1.6222665309906006,0.46550432840983075
hepatitis.csv,RF,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8666666666666667,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.9444444444444444,0.9880952380952381,1.5706536769866943,0.26599566141764325
hepatitis.csv,RF,9,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.7333333333333333,0.75,0.25,0.9,0.7222222222222223,0.9011213323713324,1.4100017547607422,0.19930203755696613
hepatitis.csv,RF,10,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8,1.0,0.0,0.7857142857142857,1.0,1.0,1.3733255863189697,0.2659797668457031
ozone.csv,RF,1,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9645669291338582,0.1,0.9,1.0,0.8858606557377049,0.407219836156844,3.702289342880249,0.015564790860874448
ozone.csv,RF,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.9606299212598425,0.0,1.0,0.0,0.8418032786885246,0.1956906765233349,3.517636299133301,0.00782745090995248
ozone.csv,RF,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9763779527559056,0.0,1.0,0.0,0.9623655913978495,0.2818958818958819,3.6593825817108154,0.01570371192271315
ozone.csv,RF,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9645669291338582,0.1,0.9,1.0,0.9133196721311476,0.4901739416719252,3.6420724391937256,0.011762296120951496
ozone.csv,RF,5,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.9724409448818898,0.14285714285714285,0.8571428571428572,0.5,0.7874493927125505,0.18757326386833226,3.6734209060668945,0.007978574497493233
ozone.csv,RF,6,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.968503937007874,0.0,1.0,0.0,0.7285140562248996,0.13009623797025371,3.8137500286102295,0.011777314614123248
ozone.csv,RF,7,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.9644268774703557,0.0,1.0,0.0,0.7971311475409836,0.32931802497019885,3.7181601524353027,0.003937204835914341
ozone.csv,RF,8,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9762845849802372,0.0,1.0,0.0,0.6700404858299596,0.22316723131940522,3.5955886840820312,0.01957011317075948
ozone.csv,RF,9,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.9802371541501976,0.0,1.0,0.0,0.7318548387096775,0.059484085708342,3.608168601989746,0.003922126981109498
ozone.csv,RF,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9802371541501976,0.0,1.0,0.0,0.7532258064516129,0.08901750423489554,3.6713674068450928,0.015763897198462204
planning.csv,RF,1,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.5263157894736842,0.0,1.0,0.0,0.3055555555555556,0.4162118258609487,1.3664436340332031,0.209833446301912
planning.csv,RF,2,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.6842105263157895,0.0,1.0,0.0,0.41666666666666663,0.16109625668449198,1.3847174644470215,0.20984599464818052
planning.csv,RF,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.6111111111111112,0.0,1.0,0.0,0.13846153846153844,0.1933836098541981,1.4059276580810547,0.16617774963378906
planning.csv,RF,4,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.5,0.0,1.0,0.0,0.5987654320987654,0.5545634920634921,1.298825979232788,0.16617774963378906
planning.csv,RF,5,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.42361111111111116,0.3588235294117647,1.410031795501709,0.27697616153293186
planning.csv,RF,6,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8888888888888888,0.5,0.5,1.0,0.9107142857142857,0.75,1.342989444732666,0.11102358500162761
planning.csv,RF,7,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8888888888888888,0.5,0.5,0.5,0.859375,0.6,1.3517441749572754,0.11069244808620876
planning.csv,RF,8,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.7777777777777778,0.2,0.8,1.0,0.6,0.6088235294117648,1.383122205734253,0.16616450415717232
planning.csv,RF,9,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.6666666666666666,0.0,1.0,0.0,0.33076923076923076,0.2283107088989442,1.3993380069732666,0.21995438469780815
planning.csv,RF,10,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7777777777777778,0.0,1.0,0.0,0.375,0.2159090909090909,1.3389966487884521,0.05540582868787977
spambase.csv,RF,1,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9262472885032538,0.8601036269430051,0.13989637305699487,0.9595375722543352,0.9782306086149563,0.9750480538085353,4.647497653961182,0.01297959019460285
spambase.csv,RF,2,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9695652173913043,0.9642857142857143,0.0357142857142857,0.9642857142857143,0.9848678107606681,0.983995323669306,4.732378959655762,0.015103816986083984
spambase.csv,RF,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.9304347826086956,0.8977272727272727,0.10227272727272729,0.9186046511627907,0.9757222311139565,0.961928836210718,5.836952209472656,0.015177934066109035
spambase.csv,RF,4,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9565217391304348,0.9294117647058824,0.07058823529411762,0.9518072289156626,0.9848073022312375,0.9654927555793626,5.43278694152832,0.010840270830237348
spambase.csv,RF,5,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.95,0.9226519337016574,0.07734806629834257,0.9488636363636364,0.9787124497514801,0.9668037773032416,5.413847923278809,0.013008324996284815
spambase.csv,RF,6,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9652173913043478,0.9627659574468085,0.037234042553191515,0.9526315789473684,0.9901439299123905,0.9880284207834066,5.382070302963257,0.02168261486551036
spambase.csv,RF,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.941304347826087,0.888268156424581,0.11173184357541899,0.9578313253012049,0.9859241734428119,0.9788491666163774,5.5799620151519775,0.015101743781048319
spambase.csv,RF,8,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9717391304347827,0.9702380952380952,0.029761904761904767,0.9532163742690059,0.996616112198304,0.9943757481206719,6.041340589523315,0.021681059961733612
spambase.csv,RF,9,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.967391304347826,0.936046511627907,0.06395348837209303,0.9757575757575757,0.9902898901808785,0.9853087679642889,5.818194627761841,0.012926951698634935
spambase.csv,RF,10,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.95,0.9157894736842105,0.08421052631578951,0.9613259668508287,0.9909551656920078,0.9889047033801962,4.830548524856567,0.021681578262992527
statlog-heart_.csv,RF,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7777777777777778,0.75,0.25,0.8571428571428571,0.9090909090909091,0.9286676864801864,1.3738493919372559,0.11086463928222656
statlog-heart_.csv,RF,2,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.7777777777777778,0.6923076923076923,0.3076923076923077,0.8181818181818182,0.8324175824175825,0.8357572982572983,1.3864493370056152,0.14754577919288916
statlog-heart_.csv,RF,3,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.7777777777777778,0.8461538461538461,0.15384615384615385,0.7333333333333333,0.9065934065934066,0.9108430031506954,1.394554615020752,0.14774004618326822
statlog-heart_.csv,RF,4,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.8518518518518519,0.9090909090909091,0.09090909090909094,0.7692307692307693,0.9232954545454545,0.8772727272727272,1.3792428970336914,0.14887915717230904
statlog-heart_.csv,RF,5,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.7407407407407407,0.4,0.6,0.3333333333333333,0.6636363636363637,0.4875132275132275,1.3446269035339355,0.14774887650101273
statlog-heart_.csv,RF,6,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8888888888888888,0.7692307692307693,0.23076923076923073,1.0,1.0,1.0,1.3235158920288086,0.07387443825050637
statlog-heart_.csv,RF,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.7407407407407407,0.5384615384615384,0.46153846153846156,0.875,0.8351648351648352,0.8510766004517105,1.3868181705474854,0.1846949259440104
statlog-heart_.csv,RF,8,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.7777777777777778,0.7058823529411765,0.2941176470588235,0.9230769230769231,0.9205882352941177,0.9439276591798902,1.3441905975341797,0.14774887650101273
statlog-heart_.csv,RF,9,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9259259259259259,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.9475308641975309,0.9016754850088184,1.3571467399597168,0.1846331137197989
statlog-heart_.csv,RF,10,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.8148148148148148,0.7,0.30000000000000004,0.7777777777777778,0.9,0.8872150072150073,1.3560457229614258,0.11082048769350406
Surgical-deepnet.csv,RF,1,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8545081967213115,0.5594202898550724,0.4405797101449276,0.7598425196850394,0.8656188885003433,0.6981887478125187,8.873650550842285,0.004086663814190307
Surgical-deepnet.csv,RF,2,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8668032786885246,0.5402298850574713,0.45977011494252873,0.8430493273542601,0.8826332241585301,0.7423180645796764,9.325477123260498,0.002723736841170514
Surgical-deepnet.csv,RF,3,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8592896174863388,0.5530085959885387,0.4469914040114613,0.7942386831275721,0.8898222981741556,0.7509157942343193,8.52747893333435,0.0027289481762328436
Surgical-deepnet.csv,RF,4,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8435792349726776,0.535175879396985,0.46482412060301503,0.8287937743190662,0.8939585356425656,0.7672103680443274,8.593664646148682,0.002727808196687959
Surgical-deepnet.csv,RF,5,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8367486338797814,0.5089058524173028,0.4910941475826972,0.8130081300813008,0.8683307080253645,0.7405999747047267,8.514271020889282,0.002721782590522141
Surgical-deepnet.csv,RF,6,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.84688995215311,0.5025,0.49750000000000005,0.8893805309734514,0.8767732831608654,0.757026889131837,8.600634813308716,0.0027259245199123964
Surgical-deepnet.csv,RF,7,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8632946001367054,0.5683060109289617,0.4316939890710383,0.832,0.9119057937444894,0.7773334553718456,8.614714860916138,0.003384468250704887
Surgical-deepnet.csv,RF,8,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8591934381408065,0.5362318840579711,0.46376811594202894,0.8008658008658008,0.8858222498768504,0.7340696898934054,8.629444599151611,0.004090923849068027
Surgical-deepnet.csv,RF,9,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.8591934381408065,0.5809018567639257,0.4190981432360743,0.8202247191011236,0.8987377327061076,0.7714908904609723,9.377370595932007,0.0027218503815135318
Surgical-deepnet.csv,RF,10,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8455228981544771,0.5420054200542005,0.4579945799457995,0.7782101167315175,0.8814809034744826,0.7346311986352984,8.543182849884033,0.0027259245199123964
triazines.csv,RF,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.8421052631578947,0.7777777777777778,0.2222222222222222,0.875,0.8944444444444444,0.8245590828924163,1.32816743850708,0.15740645559210525
triazines.csv,RF,2,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.631578947368421,0.6,0.4,0.6666666666666666,0.7833333333333333,0.8024891774891775,1.3195619583129883,0.15748174566971626
triazines.csv,RF,3,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8421052631578947,0.8,0.19999999999999996,0.6666666666666666,0.8428571428571429,0.8047619047619048,1.3338732719421387,0.2623733721281353
triazines.csv,RF,4,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.8421052631578947,0.625,0.375,1.0,0.9318181818181818,0.9159722222222222,1.3341457843780518,0.1574691973234478
triazines.csv,RF,5,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7894736842105263,0.75,0.25,0.75,0.9318181818181818,0.9208333333333334,1.3151850700378418,0.104941819843493
triazines.csv,RF,6,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.7894736842105263,0.5714285714285714,0.4285714285714286,0.8,0.8095238095238095,0.765079365079365,1.264857530593872,0.06793674669767681
triazines.csv,RF,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.6666666666666666,0.5454545454545454,0.4545454545454546,0.8571428571428571,0.909090909090909,0.9416994621540076,1.3370106220245361,0.22003385755750868
triazines.csv,RF,8,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8333333333333334,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.935064935064935,0.9087301587301586,1.3149371147155762,0.11077192094590928
triazines.csv,RF,9,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.8333333333333334,0.5,0.5,0.3333333333333333,0.890625,0.6666666666666666,1.382286548614502,0.22155708736843535
triazines.csv,RF,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.5555555555555556,0.4,0.6,0.6666666666666666,0.7625,0.8151587301587301,1.3861470222473145,0.27701589796278214
vertebral-column-2clases.csv,RF,1,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.7419354838709677,0.5,0.5,0.625,0.8761904761904762,0.7703174603174603,1.3887839317321777,0.12875372363675025
vertebral-column-2clases.csv,RF,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8709677419354839,0.7857142857142857,0.2142857142857143,0.9166666666666666,0.9600840336134453,0.9382086167800453,1.3778364658355713,0.03217112633489794
vertebral-column-2clases.csv,RF,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.8709677419354839,0.7692307692307693,0.23076923076923073,0.9090909090909091,0.952991452991453,0.931633644133644,1.3882429599761963,0.12758470350696194
vertebral-column-2clases.csv,RF,4,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8387096774193549,0.6666666666666666,0.33333333333333337,0.75,0.8989898989898989,0.8305717998700455,1.369431495666504,0.0320403806624874
vertebral-column-2clases.csv,RF,5,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.7741935483870968,0.5833333333333334,0.41666666666666663,0.7777777777777778,0.9035087719298246,0.8758888170652877,1.439845323562622,0.12874603271484375
vertebral-column-2clases.csv,RF,6,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8064516129032258,0.6666666666666666,0.33333333333333337,0.5,0.7933333333333333,0.6441267513848159,1.4089901447296143,0.12866912349577872
vertebral-column-2clases.csv,RF,7,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.8387096774193549,1.0,0.0,0.6428571428571429,0.9343434343434344,0.8683760683760684,1.3639612197875977,0.0644422346545804
vertebral-column-2clases.csv,RF,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8064516129032258,0.5454545454545454,0.4545454545454546,0.8571428571428571,0.9022727272727273,0.857731449836713,1.3445158004760742,0.03217112633489794
vertebral-column-2clases.csv,RF,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8064516129032258,0.5555555555555556,0.4444444444444444,0.7142857142857143,0.8939393939393939,0.803968253968254,1.4162530899047852,0.1609248499716482
vertebral-column-2clases.csv,RF,10,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9032258064516129,0.5714285714285714,0.4285714285714286,1.0,0.9523809523809524,0.9034013605442177,1.3963711261749268,0.1277308310231855
